from_hospital,to_center,driving_distance
1141,GBCTP,1013.566
1141,GBOTP,1255.841
1141,GESTP,1334.279
1141,GFMTP,1098.987
1141,GGOTP,1128.584
1141,GHBTP,1087.07
1141,GHGTP,1298.857
1141,GHOTP,1157.636
1141,GHSTP,1201.817
1141,GJETP,971.308
1141,GKITP,1391.298
1141,GKLTP,1279.667
1141,GLPTP,907.546
1141,GMBTP,1018.977
1141,GMHTP,780.755
1141,GMLTP,793.134
1141,GMNTP,1349.744
1141,GMZTP,1128.956
1141,GNBTP,893.035
1141,GRBTP,776.493
1141,GROTP,1278.66
1141,GTUTP,1018.878
1141,GWZTP,979.107
1141,HBSTP,147.285
1141,NGRTP,1440.871
1141,NLBTP,1543.478
1141,NRDTP,1544.914
1141,SLOTP,445.702
167,AGATP,1032.938
167,AIBTP,801.428
167,AWGTP,1030.85
167,BANTP,110.481
167,BBRTP,109.167
167,BGETP,145.694
167,BLATP,85.953
167,BLGTP,41.198
167,BLMTP,73.564
167,CZATP,1215.35
167,CZMTP,1213.768
167,CZPTP,1215.35
167,GAKTP,56.223
167,GBCTP,700.843
167,GBOTP,161.994
167,GESTP,153.876
167,GFMTP,321.63
167,GGOTP,427.57
167,GHBTP,375.368
167,GHGTP,529.011
167,GHOTP,428.434
167,GHSTP,280.273
167,GJETP,545.627
167,GKITP,610.466
167,GKLTP,137.599
167,GLPTP,626.939
167,GMBTP,569.172
167,GMHTP,709.746
167,GMLTP,695.657
167,GMNTP,249.853
167,GMZTP,305.801
167,GNBTP,521.996
167,GRBTP,641.331
167,GROTP,696.471
167,GTUTP,508.106
167,GWZTP,438.698
167,HBSTP,1283.477
167,NGRTP,396.986
167,NLBTP,238.768
167,NRDTP,199.437
167,SLOTP,1120.372
111,AGATP,1214.147
111,AIBTP,982.638
111,AWGTP,1212.059
111,BANTP,115.704
111,BBRTP,105.498
111,BGETP,57.739
111,BLATP,117.733
111,BLGTP,211.099
111,BLMTP,132.644
111,CZATP,1396.559
111,CZMTP,1394.978
111,CZPTP,1396.559
111,GAKTP,251.38
111,GBCTP,832.442
111,GBOTP,343.203
111,GESTP,306.849
111,GFMTP,502.839
111,GGOTP,577.567
111,GHBTP,556.577
111,GHGTP,668.713
111,GHOTP,560.033
111,GHSTP,448.105
111,GJETP,726.836
111,GKITP,750.168
111,GKLTP,318.808
111,GLPTP,776.936
111,GMBTP,700.771
111,GMHTP,890.955
111,GMLTP,876.866
111,GMNTP,389.556
111,GMZTP,487.01
111,GNBTP,703.204
111,GRBTP,822.54
111,GROTP,836.174
111,GTUTP,689.315
111,GWZTP,619.907
111,HBSTP,1464.686
111,NGRTP,421.731
111,NLBTP,253.165
111,NRDTP,193.43
111,SLOTP,1301.582
1328,AGATP,604.792
1328,AIBTP,991.316
1328,AWGTP,509.628
1328,BANTP,1534.715
1328,BBRTP,1570.239
1328,BGETP,1586.044
1328,BLATP,1547.025
1328,BLGTP,1472.292
1328,BLMTP,1526.11
1328,CZATP,602.823
1328,CZMTP,603.19
1328,CZPTP,602.823
1328,GAKTP,1414.895
1328,GBCTP,865.739
1328,GBOTP,1326.753
1328,GESTP,1326.115
1328,GFMTP,1232.232
1328,GGOTP,1096.959
1328,GHBTP,1220.314
1328,GHGTP,1189.938
1328,GHOTP,1126.01
1328,GHSTP,1335.062
1328,GJETP,939.682
1328,GKITP,1259.315
1328,GKLTP,1340.385
1328,GLPTP,875.92
1328,GMBTP,987.351
1328,GMHTP,914
1328,GMLTP,926.379
1328,GMNTP,1318.118
1328,GMZTP,1262.2
1328,GNBTP,1026.279
1328,GRBTP,909.738
1328,GROTP,1128.37
1328,GTUTP,1152.122
1328,GWZTP,1112.351
1328,HBSTP,263.034
1328,NGRTP,1409.245
1328,NLBTP,1532.811
1328,NRDTP,1534.247
1328,SLOTP,722.984
1179,AGATP,487.391
1179,AIBTP,177.638
1179,AWGTP,647.444
1179,BANTP,1049.082
1179,BBRTP,1068.638
1179,BGETP,1105.164
1179,BLATP,1045.424
1179,BLGTP,955.529
1179,BLMTP,1024.508
1179,CZATP,523.596
1179,CZMTP,522.014
1179,CZPTP,523.596
1179,GAKTP,913.293
1179,GBCTP,922.014
1179,GBOTP,859.924
1179,GESTP,938.362
1179,GFMTP,703.07
1179,GGOTP,825.735
1179,GHBTP,612.981
1179,GHGTP,1086.538
1179,GHOTP,939.49
1179,GHSTP,678.213
1179,GJETP,712.408
1179,GKITP,1178.979
1179,GKLTP,883.75
1179,GLPTP,768.647
1179,GMBTP,856.206
1179,GMHTP,317.777
1179,GMLTP,310.798
1179,GMNTP,978.911
1179,GMZTP,698.185
1179,GNBTP,530.251
1179,GRBTP,460.194
1179,GROTP,1115.55
1179,GTUTP,516.905
1179,GWZTP,583.18
1179,HBSTP,850.446
1179,NGRTP,1134.005
1179,NLBTP,1147.561
1179,NRDTP,1148.997
1179,SLOTP,389.875
17,AGATP,236.875
17,AIBTP,461.733
17,AWGTP,43.298
17,BANTP,1089.862
17,BBRTP,1109.418
17,BGETP,1145.945
17,BLATP,1086.205
17,BLGTP,1011.471
17,BLMTP,1065.289
17,CZATP,418.583
17,CZMTP,417.001
17,CZPTP,418.583
17,GAKTP,954.074
17,GBCTP,627.541
17,GBOTP,859.502
17,GESTP,937.94
17,GFMTP,702.648
17,GGOTP,828.216
17,GHBTP,690.731
17,GHGTP,912.831
17,GHOTP,771.61
17,GHSTP,805.478
17,GJETP,654.333
17,GKITP,1005.272
17,GKLTP,883.328
17,GLPTP,521.52
17,GMBTP,632.952
17,GMHTP,384.416
17,GMLTP,396.795
17,GMNTP,981.393
17,GMZTP,732.616
17,GNBTP,496.696
17,GRBTP,380.154
17,GROTP,892.634
17,GTUTP,622.539
17,GWZTP,582.768
17,HBSTP,286.004
17,NGRTP,1136.486
17,NLBTP,1147.139
17,NRDTP,1148.575
17,SLOTP,423.114
119,AGATP,1088.906
119,AIBTP,857.397
119,AWGTP,1086.818
119,BANTP,51.26
119,BBRTP,94.712
119,BGETP,102.589
119,BLATP,88.22
119,BLGTP,124.673
119,BLMTP,69.312
119,CZATP,1271.318
119,CZMTP,1269.737
119,CZPTP,1271.318
119,GAKTP,128.723
119,GBCTP,685.586
119,GBOTP,217.963
119,GESTP,159.993
119,GFMTP,377.598
119,GGOTP,430.711
119,GHBTP,431.336
119,GHGTP,521.857
119,GHOTP,413.177
119,GHSTP,363.747
119,GJETP,563.163
119,GKITP,603.312
119,GKLTP,189.201
119,GLPTP,630.08
119,GMBTP,553.915
119,GMHTP,765.714
119,GMLTP,751.625
119,GMNTP,242.7
119,GMZTP,361.769
119,GNBTP,577.964
119,GRBTP,697.299
119,GROTP,689.317
119,GTUTP,564.074
119,GWZTP,494.666
119,HBSTP,1339.446
119,NGRTP,284.979
119,NLBTP,122.903
119,NRDTP,83.572
119,SLOTP,1176.341
73,AGATP,1084.573
73,AIBTP,853.063
73,AWGTP,1082.484
73,BANTP,50.76
73,BBRTP,94.212
73,BGETP,102.089
73,BLATP,87.72
73,BLGTP,120.339
73,BLMTP,64.978
73,CZATP,1266.985
73,CZMTP,1265.403
73,CZPTP,1266.985
73,GAKTP,124.389
73,GBCTP,681.252
73,GBOTP,213.629
73,GESTP,155.66
73,GFMTP,373.265
73,GGOTP,426.378
73,GHBTP,427.003
73,GHGTP,517.524
73,GHOTP,408.843
73,GHSTP,359.414
73,GJETP,558.829
73,GKITP,598.978
73,GKLTP,184.868
73,GLPTP,625.746
73,GMBTP,549.581
73,GMHTP,761.381
73,GMLTP,747.292
73,GMNTP,238.366
73,GMZTP,357.435
73,GNBTP,573.63
73,GRBTP,692.965
73,GROTP,684.984
73,GTUTP,559.74
73,GWZTP,490.332
73,HBSTP,1335.112
73,NGRTP,299.623
73,NLBTP,126.707
73,NRDTP,87.377
73,SLOTP,1172.007
289,AGATP,1193.975
289,AIBTP,1001.492
289,AWGTP,1094.313
289,BANTP,474.248
289,BBRTP,517.701
289,BGETP,525.578
289,BLATP,507.502
289,BLGTP,458.46
289,BLMTP,489.971
289,CZATP,1376.387
289,CZMTP,1374.806
289,CZPTP,1376.387
289,GAKTP,401.322
289,GBCTP,546.662
289,GBOTP,380.86
289,GESTP,285.329
289,GFMTP,526.838
289,GGOTP,393.646
289,GHBTP,592.044
289,GHGTP,284.613
289,GHOTP,283.03
289,GHSTP,599.391
289,GJETP,596.993
289,GKITP,366.068
289,GKLTP,356.485
289,GLPTP,526.48
289,GMBTP,414.991
289,GMHTP,870.783
289,GMLTP,895.961
289,GMNTP,240.982
289,GMZTP,519.81
289,GNBTP,681.872
289,GRBTP,802.368
289,GROTP,452.074
289,GTUTP,732.937
289,GWZTP,601.607
289,HBSTP,1294.934
289,NGRTP,131.064
289,NLBTP,360.874
289,NRDTP,365.889
289,SLOTP,1281.41
1298,AGATP,1062.03
1298,AIBTP,871.322
1298,AWGTP,1059.942
1298,BANTP,126.135
1298,BBRTP,169.588
1298,BGETP,177.464
1298,BLATP,163.095
1298,BLGTP,162.131
1298,BLMTP,148.013
1298,CZATP,1244.442
1298,CZMTP,1242.86
1298,CZPTP,1244.442
1298,GAKTP,138.017
1298,GBCTP,639.251
1298,GBOTP,194.505
1298,GESTP,123.158
1298,GFMTP,350.722
1298,GGOTP,384.376
1298,GHBTP,415.928
1298,GHGTP,475.522
1298,GHOTP,366.842
1298,GHSTP,387.618
1298,GJETP,516.828
1298,GKITP,556.977
1298,GKLTP,158.962
1298,GLPTP,583.745
1298,GMBTP,507.58
1298,GMHTP,738.838
1298,GMLTP,765.79
1298,GMNTP,196.365
1298,GMZTP,343.694
1298,GNBTP,551.087
1298,GRBTP,670.422
1298,GROTP,642.982
1298,GTUTP,556.82
1298,GWZTP,467.79
1298,HBSTP,1312.569
1298,NGRTP,220.83
1298,NLBTP,124.8
1298,NRDTP,106.114
1298,SLOTP,1149.464
597,AGATP,804.702
597,AIBTP,613.994
597,AWGTP,802.614
597,BANTP,412.444
597,BBRTP,432
597,BGETP,468.526
597,BLATP,408.786
597,BLGTP,334.052
597,BLMTP,387.87
597,CZATP,987.114
597,CZMTP,985.533
597,CZPTP,987.114
597,GAKTP,276.655
597,GBCTP,484.833
597,GBOTP,184.573
597,GESTP,252.25
597,GFMTP,98.518
597,GGOTP,146.565
597,GHBTP,177.219
597,GHGTP,425.598
597,GHOTP,260.321
597,GHSTP,245.238
597,GJETP,234.216
597,GKITP,518.039
597,GKLTP,202.145
597,GLPTP,331.467
597,GMBTP,338.371
597,GMHTP,481.51
597,GMLTP,508.463
597,GMNTP,209.044
597,GMZTP,130.652
597,GNBTP,281.163
597,GRBTP,413.095
597,GROTP,593.058
597,GTUTP,318.111
597,GWZTP,210.462
597,HBSTP,1055.242
597,NGRTP,412.746
597,NLBTP,461.45
597,NRDTP,462.885
597,SLOTP,892.137
1016,AGATP,739.169
1016,AIBTP,596.802
1016,AWGTP,578.101
1016,BANTP,670.372
1016,BBRTP,697.988
1016,BGETP,721.701
1016,BLATP,674.774
1016,BLGTP,620.632
1016,BLMTP,657.243
1016,CZATP,921.581
1016,CZMTP,919.999
1016,CZPTP,921.581
1016,GAKTP,563.494
1016,GBCTP,188.144
1016,GBOTP,492.052
1016,GESTP,461.772
1016,GFMTP,394.61
1016,GGOTP,232.615
1016,GHBTP,473.312
1016,GHGTP,401.877
1016,GHOTP,260.655
1016,GHSTP,541.33
1016,GJETP,104.982
1016,GKITP,494.318
1016,GKLTP,505.685
1016,GLPTP,0.148
1016,GMBTP,121.997
1016,GMHTP,429.106
1016,GMLTP,445.089
1016,GMNTP,452.763
1016,GMZTP,426.745
1016,GNBTP,286.006
1016,GRBTP,344.367
1016,GROTP,381.68
1016,GTUTP,527.381
1016,GWZTP,336.849
1016,HBSTP,778.722
1016,NGRTP,543.89
1016,NLBTP,668.468
1016,NRDTP,669.904
1016,SLOTP,839.732
389,AGATP,970.29
389,AIBTP,738.78
389,AWGTP,968.201
389,BANTP,146.978
389,BBRTP,163.149
389,BGETP,199.676
389,BLATP,139.935
389,BLGTP,66.607
389,BLMTP,122.404
389,CZATP,1152.702
389,CZMTP,1151.12
389,CZPTP,1152.702
389,GAKTP,0
389,GBCTP,638.195
389,GBOTP,99.346
389,GESTP,121.744
389,GFMTP,258.982
389,GGOTP,364.922
389,GHBTP,312.72
389,GHGTP,496.922
389,GHOTP,365.786
389,GHSTP,272.29
389,GJETP,482.978
389,GKITP,578.376
389,GKLTP,74.95
389,GLPTP,564.291
389,GMBTP,506.524
389,GMHTP,647.098
389,GMLTP,633.009
389,GMNTP,222.018
389,GMZTP,243.152
389,GNBTP,459.347
389,GRBTP,578.682
389,GROTP,664.382
389,GTUTP,445.457
389,GWZTP,376.05
389,HBSTP,1220.829
389,NGRTP,365.864
389,NLBTP,242.205
389,NRDTP,235.934
389,SLOTP,1057.724
1286,AGATP,1108.533
1286,AIBTP,917.824
1286,AWGTP,1106.444
1286,BANTP,134.049
1286,BBRTP,177.502
1286,BGETP,185.378
1286,BLATP,171.01
1286,BLGTP,214.216
1286,BLMTP,185.921
1286,CZATP,1290.945
1286,CZMTP,1289.363
1286,CZPTP,1290.945
1286,GAKTP,197.14
1286,GBCTP,630.108
1286,GBOTP,251.247
1286,GESTP,171.638
1286,GFMTP,397.225
1286,GGOTP,418.791
1286,GHBTP,462.431
1286,GHGTP,444.624
1286,GHOTP,357.699
1286,GHSTP,469.778
1286,GJETP,551.243
1286,GKITP,526.079
1286,GKLTP,226.871
1286,GLPTP,609.926
1286,GMBTP,498.437
1286,GMHTP,785.341
1286,GMLTP,812.293
1286,GMNTP,197.134
1286,GMZTP,390.196
1286,GNBTP,597.59
1286,GRBTP,716.925
1286,GROTP,612.084
1286,GTUTP,603.323
1286,GWZTP,514.292
1286,HBSTP,1359.072
1286,NGRTP,187.876
1286,NLBTP,64.205
1286,NRDTP,65.641
1286,SLOTP,1195.967
747,AGATP,827.015
747,AIBTP,387.748
747,AWGTP,824.927
747,BANTP,562.748
747,BBRTP,553.165
747,BGETP,589.692
747,BLATP,525.825
747,BLGTP,476.963
747,BLMTP,530.587
747,CZATP,988.797
747,CZMTP,987.215
747,CZPTP,988.797
747,GAKTP,499.779
747,GBCTP,820.362
747,GBOTP,423.9
747,GESTP,502.338
747,GFMTP,279.923
747,GGOTP,512.549
747,GHBTP,199.467
747,GHGTP,773.353
747,GHOTP,626.304
747,GHSTP,244.964
747,GJETP,569.745
747,GKITP,865.794
747,GKLTP,447.726
747,GLPTP,666.996
747,GMBTP,704.355
747,GMHTP,425.941
747,GMLTP,425.143
747,GMNTP,559.796
747,GMZTP,284.671
747,GNBTP,424.129
747,GRBTP,481.616
747,GROTP,940.813
747,GTUTP,179.624
747,GWZTP,334.677
747,HBSTP,1077.554
747,NGRTP,745.206
747,NLBTP,711.537
747,NRDTP,667.344
747,SLOTP,846.96
392,AGATP,876.11
392,AIBTP,685.402
392,AWGTP,874.022
392,BANTP,236.962
392,BBRTP,256.518
392,BGETP,293.044
392,BLATP,233.304
392,BLGTP,158.57
392,BLMTP,212.388
392,CZATP,1058.522
392,CZMTP,1056.94
392,CZPTP,1058.522
392,GAKTP,101.173
392,GBCTP,600.848
392,GBOTP,0.599
392,GESTP,98.247
392,GFMTP,164.802
392,GGOTP,327.575
392,GHBTP,230.008
392,GHGTP,459.574
392,GHOTP,328.439
392,GHSTP,254.134
392,GJETP,396.262
392,GKITP,541.029
392,GKLTP,35.921
392,GLPTP,493.512
392,GMBTP,469.177
392,GMHTP,552.918
392,GMLTP,579.87
392,GMNTP,184.671
392,GMZTP,157.774
392,GNBTP,365.167
392,GRBTP,484.503
392,GROTP,627.035
392,GTUTP,370.9
392,GWZTP,281.87
392,HBSTP,1126.649
392,NGRTP,341.116
392,NLBTP,307.447
392,NRDTP,293.577
392,SLOTP,963.544
1014,AGATP,664.315
1014,AIBTP,632.136
1014,AWGTP,470.959
1014,BANTP,774.541
1014,BBRTP,810.065
1014,BGETP,825.87
1014,BLATP,786.851
1014,BLGTP,712.117
1014,BLMTP,765.935
1014,CZATP,846.023
1014,CZMTP,844.441
1014,CZPTP,846.023
1014,GAKTP,654.72
1014,GBCTP,203.602
1014,GBOTP,566.578
1014,GESTP,565.94
1014,GFMTP,469.136
1014,GGOTP,336.784
1014,GHBTP,531.132
1014,GHGTP,507.057
1014,GHOTP,365.836
1014,GHSTP,615.856
1014,GJETP,179.508
1014,GKITP,599.498
1014,GKLTP,580.211
1014,GLPTP,115.745
1014,GMBTP,227.177
1014,GMHTP,464.439
1014,GMLTP,480.422
1014,GMNTP,557.944
1014,GMZTP,501.271
1014,GNBTP,321.339
1014,GRBTP,351.118
1014,GROTP,442.26
1014,GTUTP,562.714
1014,GWZTP,372.182
1014,HBSTP,671.58
1014,NGRTP,649.071
1014,NLBTP,772.637
1014,NRDTP,774.072
1014,SLOTP,875.066
973,AGATP,1155.94
973,AIBTP,1013.574
973,AWGTP,905.552
973,BANTP,814.939
973,BBRTP,858.392
973,BGETP,866.268
973,BLATP,848.193
973,BLGTP,799.151
973,BLMTP,830.662
973,CZATP,1338.352
973,CZMTP,1336.77
973,CZPTP,1338.352
973,GAKTP,742.012
973,GBCTP,234.207
973,GBOTP,721.551
973,GESTP,622.041
973,GFMTP,751.333
973,GGOTP,518.465
973,GHBTP,830.034
973,GHGTP,265.386
973,GHOTP,407.848
973,GHSTP,898.053
973,GJETP,521.754
973,GKITP,281.286
973,GKLTP,682.669
973,GLPTP,451.565
973,GMBTP,402.436
973,GMHTP,845.877
973,GMLTP,861.86
973,GMNTP,535.876
973,GMZTP,783.468
973,GNBTP,702.777
973,GRBTP,761.138
973,GROTP,98.029
973,GTUTP,944.152
973,GWZTP,753.62
973,HBSTP,1106.172
973,NGRTP,550.519
973,NLBTP,759.071
973,NRDTP,757.682
973,SLOTP,1256.503
336,AGATP,956.126
336,AIBTP,765.418
336,AWGTP,954.037
336,BANTP,201.566
336,BBRTP,248.497
336,BGETP,252.895
336,BLATP,225.283
336,BLGTP,176.241
336,BLMTP,207.752
336,CZATP,1138.538
336,CZMTP,1136.956
336,CZPTP,1138.538
336,GAKTP,119.102
336,GBCTP,532.296
336,GBOTP,98.84
336,GESTP,0
336,GFMTP,244.818
336,GGOTP,261.441
336,GHBTP,310.024
336,GHGTP,373.493
336,GHOTP,259.887
336,GHSTP,317.371
336,GJETP,393.892
336,GKITP,454.948
336,GKLTP,74.464
336,GLPTP,460.81
336,GMBTP,400.625
336,GMHTP,632.934
336,GMLTP,659.886
336,GMNTP,94.335
336,GMZTP,237.79
336,GNBTP,445.183
336,GRBTP,564.518
336,GROTP,540.953
336,GTUTP,450.916
336,GWZTP,361.886
336,HBSTP,1206.665
336,NGRTP,244.709
336,NLBTP,219.278
336,NRDTP,220.713
336,SLOTP,1043.56
1039,AGATP,833.28
1039,AIBTP,690.914
1039,AWGTP,696.414
1039,BANTP,588.546
1039,BBRTP,631.999
1039,BGETP,639.875
1039,BLATP,621.8
1039,BLGTP,553.894
1039,BLMTP,604.269
1039,CZATP,1015.692
1039,CZMTP,1014.11
1039,CZPTP,1015.692
1039,GAKTP,496.756
1039,GBCTP,151.948
1039,GBOTP,460.284
1039,GESTP,390.544
1039,GFMTP,423.632
1039,GGOTP,190.764
1039,GHBTP,502.333
1039,GHGTP,279.544
1039,GHOTP,138.322
1039,GHSTP,570.352
1039,GJETP,199.094
1039,GKITP,371.984
1039,GKLTP,433.516
1039,GLPTP,128.581
1039,GMBTP,5.284
1039,GMHTP,523.217
1039,GMLTP,539.2
1039,GMNTP,330.43
1039,GMZTP,455.767
1039,GNBTP,380.117
1039,GRBTP,438.478
1039,GROTP,327.91
1039,GTUTP,562.412
1039,GWZTP,365.448
1039,HBSTP,897.035
1039,NGRTP,421.557
1039,NLBTP,553.316
1039,NRDTP,551.926
1039,SLOTP,933.843
1333,AGATP,801.075
1333,AIBTP,534.03
1333,AWGTP,798.987
1333,BANTP,375.952
1333,BBRTP,368.252
1333,BGETP,404.779
1333,BLATP,345.038
1333,BLGTP,254.764
1333,BLMTP,332.649
1333,CZATP,983.487
1333,CZMTP,981.906
1333,CZPTP,983.487
1333,GAKTP,266.957
1333,GBCTP,675.337
1333,GBOTP,234.884
1333,GESTP,311.155
1333,GFMTP,135
1333,GGOTP,367.524
1333,GHBTP,107.709
1333,GHGTP,628.328
1333,GHOTP,481.279
1333,GHSTP,27.662
1333,GJETP,424.72
1333,GKITP,720.768
1333,GKLTP,244.906
1333,GLPTP,521.97
1333,GMBTP,559.33
1333,GMHTP,429.057
1333,GMLTP,428.258
1333,GMNTP,397.214
1333,GMZTP,99.061
1333,GNBTP,332.589
1333,GRBTP,409.468
1333,GROTP,795.788
1333,GTUTP,240.707
1333,GWZTP,249.292
1333,HBSTP,1051.614
1333,NGRTP,554.024
1333,NLBTP,504.238
1333,NRDTP,464.907
1333,SLOTP,850.076
1287,AGATP,1108.134
1287,AIBTP,917.426
1287,AWGTP,1106.046
1287,BANTP,133.651
1287,BBRTP,177.103
1287,BGETP,184.98
1287,BLATP,170.611
1287,BLGTP,213.817
1287,BLMTP,185.522
1287,CZATP,1290.546
1287,CZMTP,1288.965
1287,CZPTP,1290.546
1287,GAKTP,196.742
1287,GBCTP,629.709
1287,GBOTP,250.848
1287,GESTP,171.24
1287,GFMTP,396.826
1287,GGOTP,418.393
1287,GHBTP,462.032
1287,GHGTP,444.225
1287,GHOTP,357.3
1287,GHSTP,469.379
1287,GJETP,550.845
1287,GKITP,525.68
1287,GKLTP,226.472
1287,GLPTP,609.527
1287,GMBTP,498.038
1287,GMHTP,784.942
1287,GMLTP,811.894
1287,GMNTP,196.736
1287,GMZTP,389.798
1287,GNBTP,597.192
1287,GRBTP,716.527
1287,GROTP,611.686
1287,GTUTP,602.925
1287,GWZTP,513.894
1287,HBSTP,1358.674
1287,NGRTP,187.478
1287,NLBTP,63.806
1287,NRDTP,65.242
1287,SLOTP,1195.569
1155,AGATP,347.457
1155,AIBTP,733.982
1155,AWGTP,252.294
1155,BANTP,1362.112
1155,BBRTP,1381.668
1155,BGETP,1418.194
1155,BLATP,1358.454
1155,BLGTP,1283.72
1155,BLMTP,1337.538
1155,CZATP,345.488
1155,CZMTP,345.856
1155,CZPTP,345.488
1155,GAKTP,1226.323
1155,GBCTP,889.476
1155,GBOTP,1131.751
1155,GESTP,1210.189
1155,GFMTP,974.897
1155,GGOTP,1004.494
1155,GHBTP,962.98
1155,GHGTP,1174.767
1155,GHOTP,1033.546
1155,GHSTP,1077.727
1155,GJETP,847.218
1155,GKITP,1267.208
1155,GKLTP,1155.577
1155,GLPTP,783.456
1155,GMBTP,894.887
1155,GMHTP,656.665
1155,GMLTP,669.044
1155,GMNTP,1225.654
1155,GMZTP,1004.866
1155,GNBTP,768.945
1155,GRBTP,652.403
1155,GROTP,1154.57
1155,GTUTP,894.788
1155,GWZTP,855.017
1155,HBSTP,5.52
1155,NGRTP,1316.781
1155,NLBTP,1419.388
1155,NRDTP,1420.824
1155,SLOTP,465.65
1133,AGATP,334.667
1133,AIBTP,721.192
1133,AWGTP,239.504
1133,BANTP,1349.321
1133,BBRTP,1368.877
1133,BGETP,1405.404
1133,BLATP,1345.663
1133,BLGTP,1270.93
1133,BLMTP,1324.748
1133,CZATP,378.826
1133,CZMTP,379.194
1133,CZPTP,378.826
1133,GAKTP,1213.533
1133,GBCTP,876.686
1133,GBOTP,1118.96
1133,GESTP,1197.398
1133,GFMTP,962.107
1133,GGOTP,991.704
1133,GHBTP,950.19
1133,GHGTP,1161.977
1133,GHOTP,1020.755
1133,GHSTP,1064.937
1133,GJETP,834.428
1133,GKITP,1254.418
1133,GKLTP,1142.786
1133,GLPTP,770.665
1133,GMBTP,882.097
1133,GMHTP,643.875
1133,GMLTP,656.254
1133,GMNTP,1212.863
1133,GMZTP,992.075
1133,GNBTP,756.154
1133,GRBTP,639.613
1133,GROTP,1141.78
1133,GTUTP,881.998
1133,GWZTP,842.226
1133,HBSTP,53.986
1133,NGRTP,1303.99
1133,NLBTP,1406.598
1133,NRDTP,1408.033
1133,SLOTP,498.987
1334,AGATP,1065.527
1334,AIBTP,825.128
1334,AWGTP,1063.439
1334,BANTP,117.525
1334,BBRTP,160.977
1334,BGETP,168.854
1334,BLATP,154.485
1334,BLGTP,153.52
1334,BLMTP,139.402
1334,CZATP,1247.939
1334,CZMTP,1246.358
1334,CZPTP,1247.939
1334,GAKTP,129.407
1334,GBCTP,642.748
1334,GBOTP,187.562
1334,GESTP,126.655
1334,GFMTP,354.219
1334,GGOTP,387.874
1334,GHBTP,419.426
1334,GHGTP,479.02
1334,GHOTP,370.34
1334,GHSTP,380.644
1334,GJETP,520.325
1334,GKITP,560.474
1334,GKLTP,152.019
1334,GLPTP,587.242
1334,GMBTP,511.077
1334,GMHTP,742.335
1334,GMLTP,719.357
1334,GMNTP,199.862
1334,GMZTP,329.5
1334,GNBTP,554.585
1334,GRBTP,673.92
1334,GROTP,646.48
1334,GTUTP,531.805
1334,GWZTP,471.287
1334,HBSTP,1316.066
1334,NGRTP,228.84
1334,NLBTP,116.64
1334,NRDTP,97.954
1334,SLOTP,1152.962
1288,AGATP,988.028
1288,AIBTP,763.387
1288,AWGTP,985.939
1288,BANTP,142.316
1288,BBRTP,185.025
1288,BGETP,193.645
1288,BLATP,161.811
1288,BLGTP,111.994
1288,BLMTP,144.28
1288,CZATP,1170.44
1288,CZMTP,1168.858
1288,CZPTP,1170.44
1288,GAKTP,99.529
1288,GBCTP,596.554
1288,GBOTP,125.821
1288,GESTP,70.961
1288,GFMTP,276.719
1288,GGOTP,341.679
1288,GHBTP,337.327
1288,GHGTP,432.825
1288,GHOTP,324.145
1288,GHSTP,318.903
1288,GJETP,474.13
1288,GKITP,514.28
1288,GKLTP,90.278
1288,GLPTP,541.048
1288,GMBTP,464.883
1288,GMHTP,664.836
1288,GMLTP,657.616
1288,GMNTP,153.667
1288,GMZTP,267.759
1288,GNBTP,477.085
1288,GRBTP,596.42
1288,GROTP,600.285
1288,GTUTP,470.064
1288,GWZTP,393.787
1288,HBSTP,1238.567
1288,NGRTP,300.8
1288,NLBTP,187.149
1288,NRDTP,168.993
1288,SLOTP,1075.462
371,AGATP,971.565
371,AIBTP,746.925
371,AWGTP,969.477
371,BANTP,163.413
371,BBRTP,200.526
371,BGETP,214.742
371,BLATP,177.312
371,BLGTP,127.495
371,BLMTP,159.781
371,CZATP,1153.977
371,CZMTP,1152.396
371,CZPTP,1153.977
371,GAKTP,83.067
371,GBCTP,587.776
371,GBOTP,109.358
371,GESTP,59.03
371,GFMTP,260.257
371,GGOTP,318.575
371,GHBTP,320.864
371,GHGTP,424.047
371,GHOTP,315.367
371,GHSTP,302.441
371,GJETP,451.027
371,GKITP,505.502
371,GKLTP,73.816
371,GLPTP,517.944
371,GMBTP,456.105
371,GMHTP,648.373
371,GMLTP,641.153
371,GMNTP,144.89
371,GMZTP,251.297
371,GNBTP,460.622
371,GRBTP,579.958
371,GROTP,591.508
371,GTUTP,453.602
371,GWZTP,377.325
371,HBSTP,1222.104
371,NGRTP,292.022
371,NLBTP,208.246
371,NRDTP,190.089
371,SLOTP,1059
1197,AGATP,1408.292
1197,AIBTP,1758.474
1197,AWGTP,1214.936
1197,BANTP,1787.667
1197,BBRTP,1831.119
1197,BGETP,1838.996
1197,BLATP,1820.92
1197,BLGTP,1753.015
1197,BLMTP,1803.389
1197,CZATP,1590
1197,CZMTP,1588.418
1197,CZPTP,1590
1197,GAKTP,1695.876
1197,GBCTP,1100.716
1197,GBOTP,1659.405
1197,GESTP,1589.664
1197,GFMTP,1605.632
1197,GGOTP,1389.885
1197,GHBTP,1684.333
1197,GHGTP,1373.81
1197,GHOTP,1337.443
1197,GHSTP,1752.352
1197,GJETP,1316.004
1197,GKITP,1443.187
1197,GKLTP,1632.636
