from_hospital,to_center,total_time_byplane
898,GLPTP,2.6564462953909462
898,GMBTP,2.476364696624136
898,GMHTP,2.683003597734899
898,GMLTP,2.8446702644015662
898,GMNTP,2.531580779890919
898,GMZTP,2.4781459532455217
898,GNBTP,2.435177968150624
898,GRBTP,3.281336931068229
898,GROTP,3.085650866668603
898,GTUTP,2.4486980020845053
898,GWZTP,3.440177968150624
898,HBSTP,3.2563679168481796
898,NGRTP,2.598208094359764
898,NLBTP,2.685797000036551
898,NRDTP,2.3507970000365512
898,SLOTP,2.9874654305806194
906,AGATP,2.7072382545424025
906,AIBTP,2.088058713627961
906,AWGTP,3.023255420298204
906,BANTP,2.158306893793332
906,BBRTP,2.306491420036589
906,BGETP,2.6353605019670554
906,BLATP,2.0364914200365893
906,BLGTP,2.3047258590583413
906,BLMTP,2.224824753369922
906,CZATP,2.8518105821873854
906,CZMTP,2.8101439155207184
906,CZPTP,2.8518105821873854
906,GAKTP,2.00523724621065
906,GBCTP,2.8896526262638496
906,GBOTP,2.324808488813238
906,GESTP,2.214921692164836
906,GFMTP,2.1048126199121886
906,GGOTP,2.8881498447252927
906,GHBTP,1.9567020690880754
906,GHGTP,2.4304398464125994
906,GHOTP,2.4635621451622742
906,GHSTP,2.0100000000000002
906,GJETP,2.96329082097248
906,GKITP,2.5177968721303055
906,GKLTP,2.2248084888132373
906,GLPTP,2.471446295390946
906,GMBTP,2.291364696624136
906,GMHTP,2.4980035977348996
906,GMLTP,2.6596702644015666
906,GMNTP,2.346580779890919
906,GMZTP,2.2931459532455216
906,GNBTP,2.2501779681506244
906,GRBTP,3.0963369310682296
906,GROTP,2.900650866668603
906,GTUTP,2.263698002084505
906,GWZTP,3.2551779681506243
906,HBSTP,3.0713679168481796
906,NGRTP,2.4132080943597636
906,NLBTP,2.5007970000365516
906,NRDTP,2.1657970000365516
906,SLOTP,2.8024654305806194
475,AGATP,2.6239279300557112
475,AIBTP,2.068170835142142
475,AWGTP,2.8875959656299672
475,BANTP,1.7605258105932087
475,BBRTP,1.9440151402162373
475,BGETP,2.3019593915469345
475,BLATP,1.6740151402162373
475,BLGTP,1.9664714412811464
475,BLMTP,1.8623484735495703
475,CZATP,2.7936121435359826
475,CZMTP,2.7519454768693157
475,CZPTP,2.7936121435359826
475,GAKTP,1.611902354962188
475,GBCTP,2.537429297328897
475,GBOTP,1.9253898274456351
475,GESTP,1.688333333333334
475,GFMTP,1.928294465128722
475,GGOTP,2.512204345055596
475,GHBTP,1.8812736195697641
475,GHGTP,1.9558899707866866
475,GHOTP,2.020823543055652
475,GHSTP,2.059921692164836
475,GJETP,2.671816562404982
475,GKITP,2.0320795811536323
475,GKLTP,1.825389827445635
475,GLPTP,2.1601257259191757
475,GMBTP,1.924523565264601
475,GMHTP,2.421154037286996
475,GMLTP,2.5828207039536633
475,GMNTP,1.842550458410891
475,GMZTP,2.116627798462055
475,GNBTP,2.1056290342697386
475,GRBTP,3.0194873706203262
475,GROTP,2.463845611724314
475,GTUTP,2.240404969610278
475,GWZTP,3.1106290342697385
475,HBSTP,2.9331871622011416
475,NGRTP,1.8867643562998775
475,NLBTP,2.037229459793579
475,NRDTP,1.702229459793579
475,SLOTP,2.755362504191291
441,AGATP,2.607261263389044
441,AIBTP,2.051504168475475
441,AWGTP,2.8709292989632997
441,BANTP,1.7438591439265418
441,BBRTP,1.9273484735495705
441,BGETP,2.2852927248802675
441,BLATP,1.6573484735495705
441,BLGTP,1.9498047746144795
441,BLMTP,1.8456818068829035
441,CZATP,2.7769454768693156
441,CZMTP,2.735278810202648
441,CZPTP,2.7769454768693156
441,GAKTP,1.5952356882955212
441,GBCTP,2.5207626306622304
441,GBOTP,1.908723160778968
441,GESTP,1.6716666666666669
441,GFMTP,1.911627798462055
441,GGOTP,2.4955376783889296
441,GHBTP,1.864606952903097
441,GHGTP,1.9392233041200195
441,GHOTP,2.004156876388985
441,GHSTP,2.043255025498169
441,GJETP,2.6551498957383144
441,GKITP,2.0154129144869652
441,GKLTP,1.808723160778968
441,GLPTP,2.1434590592525087
441,GMBTP,1.907856898597934
441,GMHTP,2.4044873706203296
441,GMLTP,2.5661540372869966
441,GMNTP,1.825883791744224
441,GMZTP,2.0999611317953883
441,GNBTP,2.0889623676030715
441,GRBTP,3.0028207039536596
441,GROTP,2.4471789450576473
441,GTUTP,2.223738302943611
441,GWZTP,3.093962367603072
441,HBSTP,2.916520495534475
441,NGRTP,1.8700976896332104
441,NLBTP,2.020562793126912
441,NRDTP,1.685562793126912
441,SLOTP,2.7386958375246238
680,AGATP,1.9802745687175367
680,AIBTP,1.3703968389921586
680,AWGTP,2.303527486580727
680,BANTP,1.8237047669757938
680,BBRTP,1.9771382598854794
680,BGETP,2.3149046283111407
680,BLATP,1.7071382598854794
680,BLGTP,1.9692110369925606
680,BLMTP,1.8954715932188124
680,CZATP,2.1264660831278936
680,CZMTP,2.0847994164612267
680,CZPTP,2.1264660831278936
680,GAKTP,1.6473950045800914
680,GBCTP,2.2914951565720347
680,GBOTP,1.928452623844322
680,GESTP,1.8254049696102779
680,GFMTP,1.6046516601494916
680,GGOTP,2.37872573691483
680,GHBTP,1.429131369397813
680,GHGTP,1.9358764668217252
680,GHOTP,1.9626174300495303
680,GHSTP,1.693698002084505
680,GJETP,2.3739627771977814
680,GKITP,2.026861302003466
680,GKLTP,1.828452623844322
680,GLPTP,1.8664233951287221
680,GMBTP,1.7233980721954594
680,GMHTP,1.7731066208152657
680,GMLTP,1.9347732874819328
680,GMNTP,1.9131787459561558
680,GMZTP,1.7929849934828244
680,GNBTP,1.5703787196783177
680,GRBTP,2.3714399541485958
680,GROTP,2.3608878481001847
680,GTUTP,1.536666666666666
680,GWZTP,2.5753787196783176
680,HBSTP,2.3498155291506544
680,NGRTP,2.0040312177982753
680,NLBTP,2.1517918185474376
680,NRDTP,1.8167918185474374
680,SLOTP,2.0784412711496487
515,AGATP,2.808470159867743
515,AIBTP,2.2774147525235744
515,AWGTP,3.0595709781937774
515,BANTP,2.0614478598286903
515,BBRTP,2.2478416791519527
515,BGETP,2.604880971084789
515,BLATP,1.9778416791519526
515,BLGTP,2.2696107755260835
515,BLMTP,2.1661750124852857
515,CZATP,2.9835358567034445
515,CZMTP,2.9418691900367775
515,CZPTP,2.9835358567034445
515,GAKTP,1.9117400940728104
515,GBCTP,2.683400362888244
515,GBOTP,2.1822667841625565
515,GESTP,1.9929490237033574
515,GFMTP,2.14001047151409
515,GGOTP,2.6636285536647253
515,GHBTP,2.105193965247972
515,GHGTP,2.112175862212232
515,GHOTP,2.167980590248299
515,GHSTP,2.3180180906936187
515,GJETP,2.8295049365880263
515,GKITP,2.1933756738349333
515,GKLTP,2.082266784162557
515,GLPTP,2.310875872194105
515,GMBTP,2.0706935087238683
515,GMHTP,2.615591381820092
515,GMLTP,2.7772580484867593
515,GMNTP,2.0120599853539995
515,GMZTP,2.3283438048474228
515,GNBTP,2.2902176865697395
515,GRBTP,3.2139247151534223
515,GROTP,2.613012692053929
515,GTUTP,2.4610681696258654
515,GWZTP,3.29521768656974
515,HBSTP,3.1023909037575743
515,NGRTP,2.0963006767055004
515,NLBTP,2.320706982628054
515,NRDTP,1.985706982628054
515,SLOTP,2.950290751111195
363,AGATP,2.4611156926239177
363,AIBTP,1.9040985540878248
363,AWGTP,2.7224858408521957
363,BANTP,1.4845132678074295
363,BBRTP,1.6799951600464542
363,BGETP,2.030379436378583
363,BLATP,1.4099951600464542
363,BLGTP,1.734868730971502
363,BLMTP,1.5983284933797872
363,CZATP,2.631065973932344
363,CZMTP,2.589399307265677
363,CZPTP,2.631065973932344
363,GAKTP,1.4060882037097273
363,GBCTP,2.346794077304199
363,GBOTP,1.7604174457088178
363,GESTP,1.5257909689132205
363,GFMTP,1.7652382466268295
363,GGOTP,2.3340928449733473
363,GHBTP,1.7157425492082936
363,GHGTP,1.7296207104633718
363,GHOTP,1.8160916596935297
363,GHSTP,1.8807573762816026
363,GJETP,2.499271786782061
363,GKITP,1.7968904949756124
363,GKLTP,1.6604174457088177
363,GLPTP,1.980871270146062
363,GMBTP,1.7355235987225948
363,GMHTP,2.258597790782184
363,GMLTP,2.4202644574488508
363,GMNTP,1.621075822560964
363,GMZTP,1.9535715799601625
363,GNBTP,1.9425563410703799
363,GRBTP,2.856931124115514
363,GROTP,2.2489391526678055
363,GTUTP,2.0747001444156314
363,GWZTP,2.94755634107038
363,HBSTP,2.767257172202288
363,NGRTP,1.614599001520744
363,NLBTP,1.739129542161848
363,NRDTP,1.404129542161848
363,SLOTP,2.5927326915595823
323,AGATP,2.6090827363190465
323,AIBTP,2.098691594225614
323,AWGTP,2.8459035352202804
323,BANTP,1.8413166473247715
323,BBRTP,2.0375792083788777
323,BGETP,2.387208757815282
323,BLATP,1.767579208378878
323,BLGTP,2.0784562399332702
323,BLMTP,1.955912541712211
323,CZATP,2.7885621008024657
323,CZMTP,2.7468954341357987
323,CZPTP,2.7885621008024657
323,GAKTP,1.7276137229383852
323,GBCTP,2.411106563024
323,GBOTP,2.014771072427733
323,GESTP,1.8042171250775578
323,GFMTP,1.9687224961182022
323,GGOTP,2.4362500055207015
323,GHBTP,1.9364937240613038
323,GHGTP,1.7908509059401148
323,GHOTP,1.8737134122393178
323,GHSTP,2.153247446557586
323,GJETP,2.6039306066025905
323,GKITP,1.8662604811822083
323,GKLTP,1.914771072427733
323,GLPTP,2.0639089595017825
323,GMBTP,1.8038249257625347
323,GMHTP,2.427715022919476
323,GMLTP,2.5893816895861432
323,GMNTP,1.676666666666667
323,GMZTP,2.1570558294515347
323,GNBTP,2.096502880748441
323,GRBTP,3.026048356252806
323,GROTP,2.305168832397353
323,GTUTP,2.2898454126228227
323,GWZTP,3.1015028807484413
323,HBSTP,2.8837222862165994
323,NGRTP,1.773189553277842
323,NLBTP,2.069463004500721
323,NRDTP,1.734463004500721
323,SLOTP,2.760194039271733
294,AGATP,2.59241606965238
294,AIBTP,2.0820249275589475
294,AWGTP,2.829236868553614
294,BANTP,1.8246499806581045
294,BBRTP,2.020912541712211
294,BGETP,2.370542091148615
294,BLATP,1.7509125417122111
294,BLGTP,2.061789573266603
294,BLMTP,1.9392458750455441
294,CZATP,2.771895434135799
294,CZMTP,2.730228767469132
294,CZPTP,2.771895434135799
294,GAKTP,1.7109470562717182
294,GBCTP,2.3944398963573326
294,GBOTP,1.998104405761066
294,GESTP,1.787550458410891
294,GFMTP,1.952055829451535
294,GGOTP,2.419583338854035
294,GHBTP,1.919827057394637
294,GHGTP,1.774184239273448
294,GHOTP,1.8570467455726507
294,GHSTP,2.136580779890919
294,GJETP,2.5872639399359234
294,GKITP,1.8495938145155413
294,GKLTP,1.898104405761066
294,GLPTP,2.047242292835116
294,GMBTP,1.787158259095868
294,GMHTP,2.411048356252809
294,GMLTP,2.5727150229194757
294,GMNTP,1.6600000000000001
294,GMZTP,2.140389162784868
294,GNBTP,2.079836214081774
294,GRBTP,3.009381689586139
294,GROTP,2.2885021657306863
294,GTUTP,2.273178745956156
294,GWZTP,3.084836214081774
294,HBSTP,2.867055619549933
294,NGRTP,1.756522886611175
294,NLBTP,2.052796337834054
294,NRDTP,1.7177963378340542
294,SLOTP,2.743527372605066
592,AGATP,2.173795806287231
592,AIBTP,1.689101868152822
592,AWGTP,2.408100493524596
592,BANTP,1.700968218797298
592,BBRTP,1.8832961019501968
592,BGETP,2.2419904447245207
592,BLATP,1.6132961019501968
592,BLGTP,1.893248031237261
592,BLMTP,1.8016294352835298
592,CZATP,2.3554605931819115
592,CZMTP,2.3137939265152445
592,CZPTP,2.3554605931819115
592,GAKTP,1.5333193130476706
592,GBCTP,2.0311784119632375
592,GBOTP,1.7809114504548782
592,GESTP,1.6288710117222633
592,GFMTP,1.6107776562346783
592,GGOTP,1.998333333333333
592,GHBTP,1.5793716407337135
592,GHGTP,1.5567306468452458
592,GHOTP,1.5831755892585229
592,GHSTP,1.8498165113919598
592,GJETP,2.167677217521269
592,GKITP,1.6476455443502709
592,GKLTP,1.6809114504548783
592,GLPTP,1.646334581731859
592,GMBTP,1.419244304381117
592,GMHTP,2.004308868438867
592,GMLTP,2.165975535105534
592,GMNTP,1.5912500055207017
592,GMZTP,1.799110989568011
592,GNBTP,1.669213061779764
592,GRBTP,2.6026422017721975
592,GROTP,2.010838829538719
592,GTUTP,1.910392403581497
592,GWZTP,2.6742130617797644
592,HBSTP,2.446917792347536
592,NGRTP,1.681189840212744
592,NLBTP,1.9613732976755847
592,NRDTP,1.6263732976755845
592,SLOTP,2.3314463373720393
547,AGATP,2.7418034932010764
547,AIBTP,2.210748085856907
547,AWGTP,2.9929043115271106
547,BANTP,1.994781193162023
547,BBRTP,2.1811750124852853
547,BGETP,2.5382143044181222
547,BLATP,1.9111750124852858
547,BLGTP,2.2029441088594166
547,BLMTP,2.0995083458186183
547,CZATP,2.9168691900367776
547,CZMTP,2.8752025233701106
547,CZPTP,2.9168691900367776
547,GAKTP,1.8450734274061436
547,GBCTP,2.6167336962215773
547,GBOTP,2.1156001174958896
547,GESTP,1.9262823570366905
547,GFMTP,2.073343804847423
547,GGOTP,2.5969618869980584
547,GHBTP,2.0385272985813057
547,GHGTP,2.0455091955455655
547,GHOTP,2.101313923581632
547,GHSTP,2.251351424026952
547,GJETP,2.7628382699213594
547,GKITP,2.1267090071682664
547,GKLTP,2.0156001174958895
547,GLPTP,2.2442092055274383
547,GMBTP,2.0040268420572014
547,GMHTP,2.548924715153426
547,GMLTP,2.710591381820093
547,GMNTP,1.9453933186873327
547,GMZTP,2.261677138180756
547,GNBTP,2.2235510199030726
547,GRBTP,3.147258048486756
547,GROTP,2.546346025387262
547,GTUTP,2.394401502959199
547,GWZTP,3.228551019903073
547,HBSTP,3.0357242370909074
547,NGRTP,2.0296340100388335
547,NLBTP,2.254040315961387
547,NRDTP,1.9190403159613871
547,SLOTP,2.883624084444528
648,AGATP,2.57779833782012
648,AIBTP,1.9622031527367123
648,AWGTP,2.886493415676976
648,BANTP,1.8388870299831674
648,BBRTP,1.9848470704094057
648,BGETP,2.3111887993128617
648,BLATP,1.7148470704094056
648,BLGTP,1.9888815745502313
648,BLMTP,1.9031804037427387
648,CZATP,2.7249815330684943
648,CZMTP,2.6833148664018274
648,CZPTP,2.7249815330684943
648,GAKTP,1.7090848400884866
648,GBCTP,2.6958663832743284
648,GBOTP,2.062393710098217
648,GESTP,1.9371406986313968
648,GFMTP,1.925552619755021
648,GGOTP,2.6723164644444113
648,GHBTP,1.8086197250322593
648,GHGTP,2.1887188905032406
648,GHOTP,2.232186700930596
648,GHSTP,1.8841938783852847
648,GJETP,2.7787174774501295
648,GKITP,2.2712849425145905
648,GKLTP,1.9623937100982167
648,GLPTP,2.2863822659275246
648,GMBTP,2.089109237677161
648,GMHTP,2.3666630497330905
648,GMLTP,2.5283297163997576
648,GMNTP,2.0852997300956355
648,GMZTP,2.113885953088354
648,GNBTP,2.103176342509957
648,GRBTP,2.9649963830664205
648,GROTP,2.677323310917419
648,GTUTP,2.135551542077949
648,GWZTP,3.1081763425099576
648,HBSTP,2.9354148795770483
648,NGRTP,2.1308770840286724
648,NLBTP,2.187614365308505
648,NRDTP,1.8526143653085054
648,SLOTP,2.676056737603547
1206,AGATP,2.7001368265344095
1206,AIBTP,2.16908141919024
1206,AWGTP,2.9512376448604436
1206,BANTP,1.953114526495356
1206,BBRTP,2.1395083458186184
1206,BGETP,2.4965476377514553
1206,BLATP,1.8695083458186188
1206,BLGTP,2.1612774421927496
1206,BLMTP,2.0578416791519514
1206,CZATP,2.8752025233701106
1206,CZMTP,2.8335358567034437
1206,CZPTP,2.8752025233701106
1206,GAKTP,1.8034067607394766
1206,GBCTP,2.5750670295549103
1206,GBOTP,2.0739334508292226
1206,GESTP,1.8846156903700235
1206,GFMTP,2.031677138180756
1206,GGOTP,2.5552952203313914
1206,GHBTP,1.9968606319146385
1206,GHGTP,2.0038425288788986
1206,GHOTP,2.059647256914965
1206,GHSTP,2.209684757360285
1206,GJETP,2.7211716032546924
1206,GKITP,2.0850423405015994
1206,GKLTP,1.9739334508292226
1206,GLPTP,2.2025425388607713
1206,GMBTP,1.9623601753905344
1206,GMHTP,2.507258048486759
1206,GMLTP,2.668924715153426
1206,GMNTP,1.9037266520206657
1206,GMZTP,2.220010471514089
1206,GNBTP,2.1818843532364056
1206,GRBTP,3.105591381820089
1206,GROTP,2.504679358720595
1206,GTUTP,2.352734836292532
1206,GWZTP,3.186884353236406
1206,HBSTP,2.9940575704242405
1206,NGRTP,1.9879673433721665
1206,NLBTP,2.21237364929472
1206,NRDTP,1.8773736492947202
1206,SLOTP,2.841957417777861
1163,AGATP,1.876257681556651
1163,AIBTP,1.9897479675632812
1163,AWGTP,2.0459170830724784
1163,BANTP,2.8626027424730576
1163,BBRTP,3.028770656526987
1163,BGETP,3.381989638944676
1163,BLATP,2.7587706565269867
1163,BLGTP,3.0200856875208064
1163,BLMTP,2.94710398986032
1163,CZATP,1.9027980136598508
1163,CZMTP,1.8611313469931838
1163,CZPTP,1.9027980136598508
1163,GAKTP,2.674010231818807
1163,GBCTP,2.6653726558277944
1163,GBOTP,2.9243952615007514
1163,GESTP,2.8048538288678078
1163,GFMTP,2.604710901679492
1163,GGOTP,3.201917792347535
1163,GHBTP,2.4842011549936793
1163,GHGTP,2.586658943945424
1163,GHOTP,2.694273415862666
1163,GHSTP,2.7880345835148455
1163,GJETP,3.0731515197027353
1163,GKITP,2.63711689514017
1163,GKLTP,2.8243952615007517
1163,GLPTP,2.3973060153139953
1163,GMBTP,2.3013461698760653
1163,GMHTP,2.3939267456666644
1163,GMLTP,2.555593412333331
1163,GMNTP,2.7937222862165987
1163,GMZTP,2.7930442350128244
1163,GNBTP,2.3269094531412198
1163,GRBTP,2.992260078999994
1163,GROTP,2.831559728961268
1163,GTUTP,2.6364821958173206
1163,GWZTP,3.33190945314122
1163,HBSTP,1.56
1163,NGRTP,2.8724867894244293
1163,NLBTP,3.1529903892257134
1163,NRDTP,2.8179903892257134
1163,SLOTP,2.1212768781060833
1171,AGATP,3.107202514554361
1171,AIBTP,3.1561120420752786
1171,AWGTP,3.18666666666667
1171,BANTP,4.0047006836449475
1171,BBRTP,4.17019153629979
1171,BGETP,4.522987784992033
1171,BLATP,3.9001915362997903
1171,BLGTP,4.1613037030335285
1171,BLMTP,4.088524869633123
1171,CZATP,3.2586194806318702
1171,CZMTP,3.2169528139652033
1171,CZPTP,3.2586194806318702
1171,GAKTP,3.8159904959357998
1171,GBCTP,3.868562220878113
1171,GBOTP,4.067244488762469
1171,GESTP,3.9492626322966373
1171,GFMTP,3.745838434595833
1171,GGOTP,4.3531004935245985
1171,GHBTP,3.6250952112021397
1171,GHGTP,3.767880153816857
1171,GHOTP,3.8585828941526636
1171,GHSTP,3.9299220869648748
1171,GJETP,4.226199341775868
1171,GKITP,3.8290080001277147
1171,GKLTP,3.967244488762469
1171,GLPTP,3.5663327054782172
1171,GMBTP,3.474994664901416
1171,GMHTP,3.5392477876103805
1171,GMLTP,3.7009144542770476
1171,GMNTP,3.9459035352202836
1171,GMZTP,3.934171767929166
1171,GNBTP,3.467980259887112
1171,GRBTP,4.137581120943711
1171,GROTP,4.039967052137966
1171,GTUTP,3.7801941532473973
1171,GWZTP,4.4729802598871125
1171,HBSTP,3.235917083072483
1171,NGRTP,4.029748801287457
1171,NLBTP,4.297933834987199
1171,NRDTP,3.962933834987199
1171,SLOTP,3.372716107333658
1207,AGATP,3.0708175215711138
1207,AIBTP,2.674175034171483
1207,AWGTP,3.2456746667943785
1207,BANTP,2.5187441611381596
1207,BBRTP,2.724381901965514
1207,BGETP,3.0582914630145877
1207,BLATP,2.454381901965514
1207,BLGTP,2.781380046276698
1207,BLMTP,2.642715235298847
1207,CZATP,3.2614509193758803
1207,CZMTP,3.2197842527092133
1207,CZPTP,3.2614509193758803
1207,GAKTP,2.4335747898677953
1207,GBCTP,2.642723985139212
1207,GBOTP,2.7155580832855746
1207,GESTP,2.5104129144869662
1207,GFMTP,2.618619545700409
1207,GGOTP,3.0093122110169377
1207,GHBTP,2.5888131040704048
1207,GHGTP,1.9476684022103086
1207,GHOTP,2.3012079814125213
1207,GHSTP,2.841130205463639
1207,GJETP,3.0897903731236616
1207,GKITP,1.83
1207,GKLTP,2.615558083285575
1207,GLPTP,2.4409318489487655
1207,GMBTP,2.144890257260791
1207,GMHTP,2.971228897267935
1207,GMLTP,3.1328955639346017
1207,GMNTP,2.3829271478488754
1207,GMZTP,2.8069528790337426
1207,GNBTP,2.6408211645508297
1207,GRBTP,3.569562230601265
1207,GROTP,2.369465439883179
1207,GTUTP,2.9201946353368005
1207,GWZTP,3.6458211645508296
1207,HBSTP,3.243783561806838
1207,NGRTP,2.2833950875491578
1207,NLBTP,2.706815395349844
1207,NRDTP,2.371815395349844
1207,SLOTP,3.264032437401702
1057,AGATP,2.2006173083403073
1057,AIBTP,1.8390659679855048
1057,AWGTP,2.389666038811547
1057,BANTP,2.117280403970234
1057,BBRTP,2.298693884711833
1057,BGETP,2.6576720435064773
1057,BLATP,2.0286938847118328
1057,BLGTP,2.30487059252366
1057,BLMTP,2.217027218045166
1057,CZATP,2.3909870670026985
1057,CZMTP,2.3493204003360315
1057,CZPTP,2.3909870670026985
1057,GAKTP,1.9457550786301336
1057,GBCTP,1.9952136309815605
1057,GBOTP,2.1909411766341633
1057,GESTP,2.045125725919176
1057,GFMTP,1.9511059733828788
1057,GGOTP,2.414667915065192
1057,GHBTP,1.8947123722492325
1057,GHGTP,1.7756631051500662
1057,GHOTP,1.8674599086643617
1057,GHSTP,2.201446295390946
1057,GJETP,2.315130952436183
1057,GKITP,1.8475985156154313
1057,GKLTP,2.0909411766341632
1057,GLPTP,1.5699999999999998
1057,GMBTP,1.480583153220246
1057,GMHTP,2.126010934805662
1057,GMLTP,2.2876776014723292
1057,GMNTP,1.9872422928351159
1057,GMZTP,2.139439306716212
1057,GNBTP,1.8199125057714247
1057,GRBTP,2.724344268138992
1057,GROTP,2.103089687429374
1057,GTUTP,2.166423395128722
1057,GWZTP,2.824912505771425
1057,HBSTP,2.4106393486473294
1057,NGRTP,2.0502610341520127
1057,NLBTP,2.3735405979099373
1057,NRDTP,2.0385405979099374
1057,SLOTP,2.394498994463051
1249,AGATP,2.4195356776094794
1249,AIBTP,1.8467778095349037
1249,AWGTP,2.6894093266676418
1249,BANTP,1.3286371155746801
1249,BBRTP,1.5282797446343235
1249,BGETP,1.8745727166379442
1249,BLATP,1.2582797446343235
1249,BLGTP,1.6141176045089713
1249,BLMTP,1.4466130779676565
1249,CZATP,2.5852791314190284
1249,CZMTP,2.5436124647523615
1249,CZPTP,2.5852791314190284
1249,GAKTP,1.3234122495032312
1249,GBCTP,2.329344211201672
1249,GBOTP,1.7135464068380353
1249,GESTP,1.4924423512502034
1249,GFMTP,1.7167450414281409
1249,GGOTP,2.3130354730277025
1249,GHBTP,1.6572047156866705
1249,GHGTP,1.7067231994887002
1249,GHOTP,1.7985946957722776
1249,GHSTP,1.7981623840559504
1249,GJETP,2.475435348451488
1249,GKITP,1.769580841908566
1249,GKLTP,1.6135464068380352
1249,GLPTP,1.9607452669855459
1249,GMBTP,1.7177993601704802
1249,GMHTP,2.212211703844151
1249,GMLTP,2.373878370510818
1249,GMNTP,1.602731095779201
1249,GMZTP,1.905078374761474
1249,GNBTP,1.903682561441999
1249,GRBTP,2.810545037177481
1249,GROTP,2.2289901504131016
1249,GTUTP,2.0138090337469188
1249,GWZTP,2.9086825614419993
1249,HBSTP,2.7357704716553104
1249,NGRTP,1.5673200434671413
1249,NLBTP,1.6050152943834077
1249,NRDTP,1.2700152943834078
1249,SLOTP,2.543829228573018
624,AGATP,3.009104263300713
624,AIBTP,2.4166767574523913
624,AWGTP,3.303512004273144
624,BANTP,2.375365899314927
624,BBRTP,2.5316982488254234
624,BGETP,2.878057374099186
624,BLATP,2.2616982488254234
624,BLGTP,2.5221221562618923
624,BLMTP,2.4500315821587564
624,CZATP,3.1659072117826357
624,CZMTP,3.1242405451159687
624,CZPTP,3.1659072117826357
624,GAKTP,2.1987840746859684
624,GBCTP,3.093804946791823
624,GBOTP,2.500500580280643
624,GESTP,2.3936622888501757
624,GFMTP,2.325292866035142
624,GGOTP,3.07535645628142
624,GHBTP,2.231513406335828
624,GHGTP,2.608011109017495
624,GHOTP,2.6440895086025664
624,GHSTP,2.38901622756148
624,GJETP,3.175508446950166
624,GKITP,2.694327387830765
624,GKLTP,2.400500580280643
624,GLPTP,2.683224132825183
624,GMBTP,2.488604717640664
624,GMHTP,2.7967526092276547
624,GMLTP,2.9584192758943217
624,GMNTP,2.5209116509137663
624,GMZTP,2.513626199368475
624,GNBTP,2.513815638758246
624,GRBTP,3.3950859425609847
624,GROTP,3.0856244343359607
624,GTUTP,2.582964877854133
624,GWZTP,3.5188156387582463
624,HBSTP,3.352749445778362
624,NGRTP,2.590458331992445
624,NLBTP,2.7028898253039975
624,NRDTP,2.3678898253039975
624,SLOTP,3.1206197156821096
179,AGATP,2.5907867855443847
179,AIBTP,2.0004474044144325
179,AWGTP,2.871367350311611
179,BANTP,1.3599999999999999
179,BBRTP,1.578182060180855
179,BGETP,1.9059357704809456
179,BLATP,1.308182060180855
179,BLGTP,1.734839033933227
179,BLMTP,1.496515393514188
179,CZATP,2.7507532887402073
179,CZMTP,2.7090866220735403
179,CZPTP,2.7507532887402073
179,GAKTP,1.4887526586051765
179,GBCTP,2.533358529521601
179,GBOTP,1.8962872225772696
179,GESTP,1.6888591439265428
179,GFMTP,1.8883294110669708
179,GGOTP,2.512634885463965
179,GHBTP,1.816390497764718
179,GHGTP,1.9093386855193881
179,GHOTP,2.0038694524122223
179,GHSTP,1.9316402271266657
179,GJETP,2.671041013175058
179,GKITP,1.9687441611381595
179,GKLTP,1.7962872225772695
179,GLPTP,2.160613737303568
179,GMBTP,1.9213138254218172
179,GMHTP,2.3796988261421768
179,GMLTP,2.541365492808844
179,GMNTP,1.8079833139914385
179,GMZTP,2.076662744400304
179,GNBTP,2.0813555312303866
179,GRBTP,2.978032159475507
179,GROTP,2.433329947208336
179,GTUTP,2.167038100309128
179,GWZTP,3.086355531230387
179,HBSTP,2.9192694091397255
179,NGRTP,1.755189414898223
179,NLBTP,1.7227417537388066
179,NRDTP,1.3877417537388066
179,SLOTP,2.7059586656692414
324,AGATP,2.440594596722377
324,AIBTP,1.884837501808808
324,AWGTP,2.7042626322966328
324,BANTP,1.5771924772598747
324,BBRTP,1.7606818068829035
324,BGETP,2.1186260582136
324,BLATP,1.4906818068829035
324,BLGTP,1.7831381079478124
324,BLMTP,1.6790151402162365
324,CZATP,2.610278810202648
324,CZMTP,2.568612143535981
324,CZPTP,2.610278810202648
324,GAKTP,1.4285690216288542
324,GBCTP,2.3540959639955634
324,GBOTP,1.7420564941123011
324,GESTP,1.505
324,GFMTP,1.744961131795388
324,GGOTP,2.3288710117222626
324,GHBTP,1.6979402862364301
324,GHGTP,1.7725566374533526
324,GHOTP,1.837490209722318
324,GHSTP,1.876588358831502
324,GJETP,2.4884832290716474
324,GKITP,1.8487462478202983
324,GKLTP,1.642056494112301
324,GLPTP,1.976792392585842
324,GMBTP,1.741190231931267
324,GMHTP,2.2378207039536626
324,GMLTP,2.3994873706203297
324,GMNTP,1.659217125077557
324,GMZTP,1.933294465128721
324,GNBTP,1.9222957009364046
324,GRBTP,2.8361540372869927
324,GROTP,2.2805122783909804
324,GTUTP,2.0570716362769437
324,GWZTP,2.927295700936405
324,HBSTP,2.749853828867808
324,NGRTP,1.7034310229665435
324,NLBTP,1.853896126460245
324,NRDTP,1.518896126460245
324,SLOTP,2.572029170857957
1036,AGATP,2.554372098529507
1036,AIBTP,2.1737305923626757
1036,AWGTP,2.741661331568079
